DateTime,power,power_q5,power_q10,power_q25,power_q75,power_q90,power_q95
2025-06-01 00:00:00+00:00,2.7235852671099723,2.092101414889762,3.7090035104709203,2.7737281516760617,2.6464039900547838,3.2878373996927857,3.7648025492794757
2025-06-01 01:00:00+00:00,3.7985022519728,2.6826694610670008,4.036952520904527,4.090302654334632,8.835991883183885,3.158863929662124,3.680070744402922
2025-06-01 02:00:00+00:00,17.92861417769164,4.962725292749361,3.345913533246828,7.289283289851232,19.53936329365707,12.467924756674163,6.157076173988487
2025-06-01 03:00:00+00:00,382.8945586213919,261.5879528804792,266.0176219257177,319.62273461687954,404.910512862732,506.5043008188203,537.6657516380249
2025-06-01 04:00:00+00:00,2079.219284750187,1632.284932199178,1730.2087505335535,1886.3127170709754,2563.5929669224606,2627.238411891598,2638.806221470282
2025-06-01 05:00:00+00:00,5586.832195380186,4437.032852332666,4631.419890611325,5123.027420453479,6281.729485220838,6605.5350255288995,6898.521452930266
2025-06-01 06:00:00+00:00,9801.582867604087,7325.525089939646,7813.262515990375,9015.686330369492,11756.630777504255,12388.68170885002,13856.16140694728
2025-06-01 07:00:00+00:00,13983.226866085914,12692.870488275477,12367.905261584725,12300.440017610963,15854.151679335466,19283.690340481327,20395.852139901548
2025-06-01 08:00:00+00:00,18981.723042492024,17276.676364775103,16934.83203435517,16819.567614725976,20760.1255837238,23406.470312309113,25494.41259395545
2025-06-01 09:00:00+00:00,21681.087108607742,20162.52123685408,20826.848439292567,21378.500997544514,24631.131698466714,26303.195056790617,28790.48545234172
2025-06-01 10:00:00+00:00,26988.092848430697,24911.378797956313,24889.83416523322,26015.034120412707,28511.11431212106,30610.520525657917,31673.325600807228
2025-06-01 11:00:00+00:00,28936.33375646746,26529.96345198336,26530.60671357606,27227.943008033926,30603.11238509311,32596.79903831225,32839.669968006994
2025-06-01 12:00:00+00:00,24070.386891575905,23080.93724271909,23408.446887330836,24307.164891538403,26967.009997125573,28919.28716038641,31308.436539262337
2025-06-01 13:00:00+00:00,22293.442443840802,20042.18484682684,20031.480533516184,21251.43677348213,26473.726687649276,27648.627057322654,29341.712354143743
2025-06-01 14:00:00+00:00,16969.400385042678,16215.969113543497,16480.581894139417,16572.691311824397,19243.412660067588,21646.10653557613,23607.462600340103
2025-06-01 15:00:00+00:00,12089.773377889906,10344.91215732893,10562.189676976252,10687.034151642172,13235.97710524339,15486.792288276876,14854.085854599361
2025-06-01 16:00:00+00:00,7194.56762454153,6003.86318828382,5880.205561783431,6641.513487276372,8448.04063348138,8922.812027630493,8982.64242921618
2025-06-01 17:00:00+00:00,3500.0497866965948,3030.7642262374907,3170.3667236252177,3346.142063947374,3775.6259272558036,4398.460774423678,4661.724390061416
2025-06-01 18:00:00+00:00,1259.8490006773618,1055.9715821318855,1130.320570196214,1101.575758631576,1442.5242711742794,1346.604168925859,1413.6776672125065
2025-06-01 19:00:00+00:00,55.694992002453155,24.874018993895866,46.45965752101783,27.469201042414127,77.52980128943796,73.30246549818368,121.53685317427585
2025-06-01 20:00:00+00:00,3.307895385178199,0.0,0.0,1.4423304115830167,7.70078767434192,7.352622127185048,18.022012343675968
2025-06-01 21:00:00+00:00,3.5985136011159082,1.8949238749317858,2.088140620887508,3.064651896967185,4.147989527960118,5.5283769845765605,6.898669511597228
2025-06-01 22:00:00+00:00,3.238073873841097,2.5677532663179923,0.0,3.1834701688300067,3.7555068768582425,4.452799329980396,5.4513927086581795
2025-06-01 23:00:00+00:00,3.2971619991355805,2.252067918962526,3.0634924060495092,2.9634856861240357,3.332140326855501,3.7066450682875836,5.664903224683883
2025-06-02 00:00:00+00:00,3.2622554364385237,2.7527341246191903,2.861155192147786,2.9552130914290826,3.4231822439288373,3.490049607251287,4.141781020483214
2025-06-02 01:00:00+00:00,2.182219870380336,2.8647891136381194,2.7958509955902957,2.6494725392008216,2.979719404197606,3.52739957269057,4.571418848286725
2025-06-02 02:00:00+00:00,5.084179245810509,5.6482802467640925,5.523623773887897,4.157729849280146,8.092104364224287,6.48597184561875,5.885050902312857
2025-06-02 03:00:00+00:00,413.0766175578519,333.78195418012905,363.7398241437785,338.49519958763216,493.9565257125836,498.02228972047595,493.98950725707476
2025-06-02 04:00:00+00:00,2219.272610068343,2063.5622800843635,2174.0189806044045,2354.4505332827484,2810.1379857568772,3123.5962686288967,3127.39112001706
2025-06-02 05:00:00+00:00,6355.140948157859,4870.461511890159,5285.369787489571,6055.708626243562,7527.874205375478,7409.397377608972,7508.68072892286
2025-06-02 06:00:00+00:00,9786.69584101094,7439.854581869476,7900.592554249536,8887.970168492453,11329.293982958161,11457.30079350137,12404.322348008402
2025-06-02 07:00:00+00:00,16733.80778307744,13836.824959305695,14518.263680723188,14882.253785195606,18215.207101726817,20335.770113823128,21713.696890650386
2025-06-02 08:00:00+00:00,19779.50547075776,17701.5429188147,17581.78148189155,17526.698499776365,21432.12432319218,23961.496343939914,26507.496954905524
2025-06-02 09:00:00+00:00,21999.06531292991,19240.885108781524,19231.953051259792,20619.864792498924,24536.344419802783,26064.259904922146,27823.948553359198
2025-06-02 10:00:00+00:00,25010.840951032096,21800.94992389414,22566.442314781074,23881.82618915009,27081.11226544871,27479.354089450564,27895.252499549686
2025-06-02 11:00:00+00:00,23768.39499207644,21915.209969908476,22705.202826127806,22595.90015601699,26411.19764601311,27477.306503187137,28146.6072150745
2025-06-02 12:00:00+00:00,26421.49529756406,22112.65856381803,22895.98081903732,23862.460900979557,28202.1110276709,29746.39026941421,29245.387464753272
